x,y,MAX_TEMPERATURE,TOTAL_SNOW_FLAG,MAX_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,STATION_NAME,TOTAL_RAIN_FLAG,COOLING_DEGREE_DAYS,MIN_REL_HUMIDITY,LOCAL_DATE,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG,LOCAL_MONTH,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST_FLAG,SNOW_ON_GROUND,TOTAL_SNOW,ID,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN,CLIMATE_IDENTIFIER,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,PROVINCE_CODE,SPEED_MAX_GUST,DIRECTION_MAX_GUST,TOTAL_PRECIPITATION,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,LOCAL_YEAR,MEAN_TEMPERATURE
-79.395,43.62861111111111,7.9,M,98,,,,TORONTO CITY CENTRE,M,0,73,2007-04-03 00:00:00,3,,4,,,,,6158667.2007.4.3,,,6158667,13.1,,ON,59,7,8.5,,,1.8,,2007,4.9
-79.395,43.62861111111111,9.3,M,100,,,,TORONTO CITY CENTRE,M,0,63,2007-04-04 00:00:00,4,,4,,,,,6158667.2007.4.4,,,6158667,14.3,,ON,59,25,8,,,-1.9,,2007,3.7
-79.395,43.62861111111111,-1.8,M,87,,,,TORONTO CITY CENTRE,M,0,57,2007-04-05 00:00:00,5,,4,,,,,6158667.2007.4.5,,,6158667,21.8,,ON,63,28,0,,,-5.7,,2007,-3.8
-79.395,43.62861111111111,-1.7,M,79,,,,TORONTO CITY CENTRE,M,0,50,2007-04-06 00:00:00,6,,4,,,,,6158667.2007.4.6,,,6158667,21.8,,ON,48,26,0,,,-5.9,,2007,-3.8
-79.395,43.62861111111111,-0.5,M,83,,,,TORONTO CITY CENTRE,M,0,50,2007-04-07 00:00:00,7,,4,,,,,6158667.2007.4.7,,,6158667,20.7,,ON,54,29,0,,,-4.8,,2007,-2.7
-79.395,43.62861111111111,1.7,M,84,,,,TORONTO CITY CENTRE,M,0,52,2007-04-08 00:00:00,8,,4,,,,,6158667.2007.4.8,,,6158667,19,,ON,46,29,0,,,-3.7,,2007,-1
-79.395,43.62861111111111,3,M,70,,,,TORONTO CITY CENTRE,M,0,46,2007-04-09 00:00:00,9,,4,,,,,6158667.2007.4.9,,,6158667,17.2,,ON,33,30,0,,,-1.5,,2007,0.8
-79.395,43.62861111111111,4.9,M,87,,,,TORONTO CITY CENTRE,M,0,46,2007-04-10 00:00:00,10,,4,,,,,6158667.2007.4.10,,,6158667,16.6,,ON,0,0,0,,,-2.1,,2007,1.4
-79.395,43.62861111111111,4.1,M,98,,,,TORONTO CITY CENTRE,M,0,54,2007-04-11 00:00:00,11,,4,,,,,6158667.2007.4.11,,,6158667,16.3,,ON,72,8,4,,,-0.8,,2007,1.7
-79.395,43.62861111111111,6.6,M,,,,,TORONTO CITY CENTRE,M,0,,2007-04-12 00:00:00,12,,4,,,,,6158667.2007.4.12,,,6158667,13.3,,ON,0,0,,,M,2.8,,2007,4.7
-79.395,43.62861111111111,7.1,M,95,,,,TORONTO CITY CENTRE,M,0,59,2007-04-13 00:00:00,13,,4,,,,,6158667.2007.4.13,,,6158667,13.7,,ON,69,30,1.5,,,1.4,,2007,4.3
-79.395,43.62861111111111,5.2,M,94,,,,TORONTO CITY CENTRE,M,0,57,2007-04-14 00:00:00,14,,4,,,,,6158667.2007.4.14,,,6158667,15.4,,ON,0,0,0.5,,,-0.1,,2007,2.6
-79.395,43.62861111111111,7.3,M,97,,,,TORONTO CITY CENTRE,M,0,60,2007-04-15 00:00:00,15,,4,,,,,6158667.2007.4.15,,,6158667,13.6,,ON,52,35,0.5,,,1.4,,2007,4.4
-79.395,43.62861111111111,7.1,M,87,,,,TORONTO CITY CENTRE,M,0,73,2007-04-16 00:00:00,16,,4,,,,,6158667.2007.4.16,,,6158667,12.4,,ON,57,32,1,,,4,,2007,5.6
-79.395,43.62861111111111,9.6,M,81,,,,TORONTO CITY CENTRE,M,0,60,2007-04-17 00:00:00,17,,4,,,,,6158667.2007.4.17,,,6158667,10.6,,ON,35,1,0,,,5.1,,2007,7.4
-79.395,43.62861111111111,8.3,M,84,,,,TORONTO CITY CENTRE,M,0,70,2007-04-18 00:00:00,18,,4,,,,,6158667.2007.4.18,,,6158667,11.4,,ON,39,6,0,,,4.9,,2007,6.6
-79.395,43.62861111111111,11.8,M,64,,,,TORONTO CITY CENTRE,M,0,43,2007-04-19 00:00:00,19,,4,,,,,6158667.2007.4.19,,,6158667,8.7,,ON,39,6,0.5,,,6.7,,2007,9.3
-79.395,43.62861111111111,18.9,M,62,,,,TORONTO CITY CENTRE,M,0,23,2007-04-20 00:00:00,20,,4,,,,,6158667.2007.4.20,,,6158667,5.5,,ON,0,0,0,,,6,,2007,12.5
-79.395,43.62861111111111,19.5,M,81,,,,TORONTO CITY CENTRE,M,0,24,2007-04-21 00:00:00,21,,4,,,,,6158667.2007.4.21,,,6158667,5.3,,ON,0,0,0,,,5.8,,2007,12.7
-79.395,43.62861111111111,17.7,M,79,,,,TORONTO CITY CENTRE,M,0,39,2007-04-22 00:00:00,22,,4,,,,,6158667.2007.4.22,,,6158667,6.5,,ON,33,18,0,,,5.2,,2007,11.5
-79.395,43.62861111111111,19.5,M,100,,,,TORONTO CITY CENTRE,M,0,59,2007-04-23 00:00:00,23,,4,,,,,6158667.2007.4.23,,,6158667,5.4,,ON,80,26,6.5,,,5.7,,2007,12.6
-79.395,43.62861111111111,12.1,M,77,,,,TORONTO CITY CENTRE,M,0,45,2007-04-24 00:00:00,24,,4,,,,,6158667.2007.4.24,,,6158667,9,,ON,48,33,0,,,5.8,,2007,9
-79.395,43.62861111111111,9.9,M,94,,,,TORONTO CITY CENTRE,M,0,57,2007-04-25 00:00:00,25,,4,,,,,6158667.2007.4.25,,,6158667,10.5,,ON,0,0,0,,,5.1,,2007,7.5
-79.395,43.62861111111111,7.8,M,100,,,,TORONTO CITY CENTRE,M,0,80,2007-04-26 00:00:00,26,,4,,,,,6158667.2007.4.26,,,6158667,11.4,,ON,69,6,6,,,5.4,,2007,6.6
-79.395,43.62861111111111,13.7,M,,,,,TORONTO CITY CENTRE,M,0,,2007-04-27 00:00:00,27,,4,,,,,6158667.2007.4.27,,,6158667,7.7,,ON,37,22,1.5,,,6.8,,2007,10.3
-79.395,43.62861111111111,11.5,M,99,,,,TORONTO CITY CENTRE,M,0,77,2007-04-28 00:00:00,28,,4,,,,,6158667.2007.4.28,,,6158667,9.9,,ON,0,0,0.5,,,4.7,,2007,8.1
-79.395,43.62861111111111,15.7,M,100,,,,TORONTO CITY CENTRE,M,0,57,2007-04-29 00:00:00,29,,4,,,,,6158667.2007.4.29,,,6158667,7.9,,ON,37,21,0,,,4.4,,2007,10.1
-79.395,43.62861111111111,17.7,M,85,,,,TORONTO CITY CENTRE,M,0,30,2007-04-30 00:00:00,30,,4,,,,,6158667.2007.4.30,,,6158667,5.5,,ON,54,32,0.5,,,7.2,,2007,12.5
-79.395,43.62861111111111,10.3,M,85,,,,TORONTO CITY CENTRE,M,0,56,2007-05-01 00:00:00,1,,5,,,,,6158667.2007.5.1,,,6158667,10.3,,ON,41,7,0,,,5.1,,2007,7.7
-79.395,43.62861111111111,14,M,85,,,,TORONTO CITY CENTRE,M,0,33,2007-05-02 00:00:00,2,,5,,,,,6158667.2007.5.2,,,6158667,8.1,,ON,37,4,0,,,5.8,,2007,9.9
-79.395,43.62861111111111,12.9,M,54,,,,TORONTO CITY CENTRE,M,0,25,2007-05-03 00:00:00,3,,5,,,,,6158667.2007.5.3,,,6158667,7.4,,ON,39,4,0.5,,,8.2,,2007,10.6
-79.395,43.62861111111111,16,M,71,,,,TORONTO CITY CENTRE,M,0,25,2007-05-04 00:00:00,4,,5,,,,,6158667.2007.5.4,,,6158667,7.1,,ON,0,0,0,,,5.7,,2007,10.9
-79.395,43.62861111111111,15.6,M,88,,,,TORONTO CITY CENTRE,M,0,21,2007-05-05 00:00:00,5,,5,,,,,6158667.2007.5.5,,,6158667,7.3,,ON,48,36,0,,,5.7,,2007,10.7
-79.395,43.62861111111111,12.4,M,71,,,,TORONTO CITY CENTRE,M,0,27,2007-05-06 00:00:00,6,,5,,,,,6158667.2007.5.6,,,6158667,8.9,,ON,39,5,0,,,5.7,,2007,9.1
-79.395,43.62861111111111,12.2,M,87,,,,TORONTO CITY CENTRE,M,0,52,2007-05-07 00:00:00,7,,5,,,,,6158667.2007.5.7,,,6158667,10,,ON,0,0,0,,,3.7,,2007,8
-79.395,43.62861111111111,18.3,M,90,,,,TORONTO CITY CENTRE,M,0,49,2007-05-08 00:00:00,8,,5,,,,,6158667.2007.5.8,,,6158667,6,,ON,32,18,0,,,5.6,,2007,12
-79.395,43.62861111111111,19.9,M,86,,,,TORONTO CITY CENTRE,M,0,64,2007-05-09 00:00:00,9,,5,,,,,6158667.2007.5.9,,,6158667,2.5,,ON,0,0,0,,,11.1,,2007,15.5
-79.395,43.62861111111111,19.1,M,100,,,,TORONTO CITY CENTRE,M,0,68,2007-05-10 00:00:00,10,,5,,,,,6158667.2007.5.10,,,6158667,3,,ON,32,19,2,,,10.8,,2007,15
-79.395,43.62861111111111,22.2,M,96,,,,TORONTO CITY CENTRE,M,0,44,2007-05-11 00:00:00,11,,5,,,,,6158667.2007.5.11,,,6158667,0.9,,ON,41,3,0.5,,,12,,2007,17.1
-79.395,43.62861111111111,13.8,M,64,,,,TORONTO CITY CENTRE,M,0,29,2007-05-12 00:00:00,12,,5,,,,,6158667.2007.5.12,,,6158667,6.8,,ON,35,35,0,,,8.5,,2007,11.2
-79.395,43.62861111111111,12.5,M,79,,,,TORONTO CITY CENTRE,M,0,29,2007-05-13 00:00:00,13,,5,,,,,6158667.2007.5.13,,,6158667,8.5,,ON,33,1,0,,,6.4,,2007,9.5
-79.395,43.62861111111111,16.7,M,93,,,,TORONTO CITY CENTRE,M,0,39,2007-05-14 00:00:00,14,,5,,,,,6158667.2007.5.14,,,6158667,6.7,,ON,33,22,0.5,,,5.8,,2007,11.3
-79.395,43.62861111111111,28.8,M,100,,,,TORONTO CITY CENTRE,M,1.9,44,2007-05-15 00:00:00,15,,5,,,,,6158667.2007.5.15,,,6158667,0,,ON,57,27,27,,,10.9,,2007,19.9
-79.395,43.62861111111111,15.7,M,100,,,,TORONTO CITY CENTRE,M,0,85,2007-05-16 00:00:00,16,,5,,,,,6158667.2007.5.16,,,6158667,6.8,,ON,37,34,11,,,6.7,,2007,11.2
-79.395,43.62861111111111,11.7,M,88,,,,TORONTO CITY CENTRE,M,0,48,2007-05-17 00:00:00,17,,5,,,,,6158667.2007.5.17,,,6158667,8.7,,ON,0,0,0.5,,,6.8,,2007,9.3
-79.395,43.62861111111111,12.9,M,90,,,,TORONTO CITY CENTRE,M,0,52,2007-05-18 00:00:00,18,,5,,,,,6158667.2007.5.18,,,6158667,9.2,,ON,0,0,0,,,4.7,,2007,8.8
-79.395,43.62861111111111,19.5,M,100,,,,TORONTO CITY CENTRE,M,0,42,2007-05-19 00:00:00,19,,5,,,,,6158667.2007.5.19,,,6158667,5.3,,ON,35,29,0,,,5.8,,2007,12.7
-79.395,43.62861111111111,13.9,M,89,,,,TORONTO CITY CENTRE,M,0,59,2007-05-20 00:00:00,20,,5,,,,,6158667.2007.5.20,,,6158667,7.3,,ON,54,32,0,,,7.4,,2007,10.7
-79.395,43.62861111111111,15.3,M,77,,,,TORONTO CITY CENTRE,M,0,40,2007-05-21 00:00:00,21,,5,,,,,6158667.2007.5.21,,,6158667,7.6,,ON,0,0,0,,,5.5,,2007,10.4
-79.395,43.62861111111111,14.7,M,79,,,,TORONTO CITY CENTRE,M,0,51,2007-05-22 00:00:00,22,,5,,,,,6158667.2007.5.22,,,6158667,5.7,,ON,0,0,0,,,9.9,,2007,12.3
-79.395,43.62861111111111,17.1,M,86,,,,TORONTO CITY CENTRE,M,0,49,2007-05-23 00:00:00,23,,5,,,,,6158667.2007.5.23,,,6158667,3.5,,ON,32,9,0,,,11.9,,2007,14.5
-79.395,43.62861111111111,25.4,M,89,,,,TORONTO CITY CENTRE,M,0.1,60,2007-05-24 00:00:00,24,,5,,,,,6158667.2007.5.24,,,6158667,0,,ON,0,0,0,,,10.8,,2007,18.1
-79.395,43.62861111111111,28.1,M,84,,,,TORONTO CITY CENTRE,M,3.7,54,2007-05-25 00:00:00,25,,5,,,,,6158667.2007.5.25,,,6158667,0,,ON,50,28,0.5,,,15.3,,2007,21.7
-79.395,43.62861111111111,17,M,84,,,,TORONTO CITY CENTRE,M,0,47,2007-05-26 00:00:00,26,,5,,,,,6158667.2007.5.26,,,6158667,2.9,,ON,0,0,0,,,13.1,,2007,15.1
-79.395,43.62861111111111,18.6,M,100,,,,TORONTO CITY CENTRE,M,0,53,2007-05-27 00:00:00,27,,5,,,,,6158667.2007.5.27,,,6158667,3.5,,ON,46,34,9.5,,,10.4,,2007,14.5
-79.395,43.62861111111111,22.5,M,90,,,,TORONTO CITY CENTRE,M,0,43,2007-05-28 00:00:00,28,,5,,,,,6158667.2007.5.28,,,6158667,1.9,,ON,52,27,1,,,9.7,,2007,16.1
-79.395,43.62861111111111,19.1,M,93,,,,TORONTO CITY CENTRE,M,0,57,2007-05-29 00:00:00,29,,5,,,,,6158667.2007.5.29,,,6158667,3.9,,ON,0,0,0,,,9,,2007,14.1
-79.395,43.62861111111111,24.6,M,88,,,,TORONTO CITY CENTRE,M,0.3,55,2007-05-30 00:00:00,30,,5,,,,,6158667.2007.5.30,,,6158667,0,,ON,0,0,1,,,11.9,,2007,18.3
-79.395,43.62861111111111,26.2,M,92,,,,TORONTO CITY CENTRE,M,3,61,2007-05-31 00:00:00,31,,5,,,,,6158667.2007.5.31,,,6158667,0,,ON,0,0,2.5,,,15.8,,2007,21
-79.395,43.62861111111111,24.1,M,93,,,,TORONTO CITY CENTRE,M,2.4,74,2007-06-01 00:00:00,1,,6,,,,,6158667.2007.6.1,,,6158667,0,,ON,0,0,0,,,16.6,,2007,20.4
-79.395,43.62861111111111,28,M,93,,,,TORONTO CITY CENTRE,M,4,60,2007-06-02 00:00:00,2,,6,,,,,6158667.2007.6.2,,,6158667,0,,ON,0,0,0,,,16,,2007,22
-79.395,43.62861111111111,21.2,M,100,,,,TORONTO CITY CENTRE,M,0.6,84,2007-06-03 00:00:00,3,,6,,,,,6158667.2007.6.3,,,6158667,0,,ON,41,17,6,,,16,,2007,18.6
-79.395,43.62861111111111,21.6,M,99,,,,TORONTO CITY CENTRE,M,0.1,78,2007-06-04 00:00:00,4,,6,,,,,6158667.2007.6.4,,,6158667,0,,ON,0,0,2,,,14.5,,2007,18.1
-79.395,43.62861111111111,18.1,M,96,,,,TORONTO CITY CENTRE,M,0,63,2007-06-05 00:00:00,5,,6,,,,,6158667.2007.6.5,,,6158667,5.3,,ON,57,30,0,,,7.2,,2007,12.7
-79.395,43.62861111111111,15.5,M,94,,,,TORONTO CITY CENTRE,M,0,50,2007-06-06 00:00:00,6,,6,,,,,6158667.2007.6.6,,,6158667,6.4,,ON,32,29,0.5,,,7.7,,2007,11.6
-79.395,43.62861111111111,16.3,M,94,,,,TORONTO CITY CENTRE,M,0,75,2007-06-07 00:00:00,7,,6,,,,,6158667.2007.6.7,,,6158667,5,,ON,44,8,0,,,9.6,,2007,13
-79.395,43.62861111111111,23,M,96,,,,TORONTO CITY CENTRE,M,0.3,57,2007-06-08 00:00:00,8,,6,,,,,6158667.2007.6.8,,,6158667,0,,ON,74,29,4,,,13.6,,2007,18.3
-79.395,43.62861111111111,19.2,M,76,,,,TORONTO CITY CENTRE,M,0,47,2007-06-09 00:00:00,9,,6,,,,,6158667.2007.6.9,,,6158667,2.7,,ON,39,34,0,,,11.4,,2007,15.3
-79.395,43.62861111111111,22.2,M,83,,,,TORONTO CITY CENTRE,M,0,51,2007-06-10 00:00:00,10,,6,,,,,6158667.2007.6.10,,,6158667,1.9,,ON,0,0,0,,,10,,2007,16.1
-79.395,43.62861111111111,24.4,M,74,,,,TORONTO CITY CENTRE,M,0.9,39,2007-06-11 00:00:00,11,,6,,,,,6158667.2007.6.11,,,6158667,0,,ON,33,34,0,,,13.4,,2007,18.9
-79.395,43.62861111111111,31.1,M,71,,,,TORONTO CITY CENTRE,M,6.2,34,2007-06-12 00:00:00,12,,6,,,,,6158667.2007.6.12,,,6158667,0,,ON,41,34,0.5,,,17.3,,2007,24.2
-79.395,43.62861111111111,27.1,M,74,,,,TORONTO CITY CENTRE,M,4.6,49,2007-06-13 00:00:00,13,,6,,,,,6158667.2007.6.13,,,6158667,0,,ON,41,7,0,,,18.1,,2007,22.6
-79.395,43.62861111111111,20.2,M,81,,,,TORONTO CITY CENTRE,M,0.3,54,2007-06-14 00:00:00,14,,6,,,,,6158667.2007.6.14,,,6158667,0,,ON,48,6,0,,,16.3,,2007,18.3
-79.395,43.62861111111111,23.7,M,,,,,TORONTO CITY CENTRE,M,0.9,,2007-06-15 00:00:00,15,,6,,,,,6158667.2007.6.15,,,6158667,0,,ON,0,0,0,,,14,,2007,18.9
-79.395,43.62861111111111,25.5,M,94,,,,TORONTO CITY CENTRE,M,2.4,53,2007-06-16 00:00:00,16,,6,,,,,6158667.2007.6.16,,,6158667,0,,ON,0,0,0,,,15.3,,2007,20.4
-79.395,43.62861111111111,28.7,M,86,,,,TORONTO CITY CENTRE,M,4.7,43,2007-06-17 00:00:00,17,,6,,,,,6158667.2007.6.17,,,6158667,0,,ON,37,36,0,,,16.7,,2007,22.7
-79.395,43.62861111111111,21.4,M,83,,,,TORONTO CITY CENTRE,M,0.9,58,2007-06-18 00:00:00,18,,6,,,,,6158667.2007.6.18,,,6158667,0,,ON,33,9,0,,,16.3,,2007,18.9
-79.395,43.62861111111111,24.5,M,98,,,,TORONTO CITY CENTRE,M,2.8,58,2007-06-19 00:00:00,19,,6,,,,,6158667.2007.6.19,,,6158667,0,,ON,57,31,9.5,,,17,,2007,20.8
-79.395,43.62861111111111,22.5,M,88,,,,TORONTO CITY CENTRE,M,0.4,42,2007-06-20 00:00:00,20,,6,,,,,6158667.2007.6.20,,,6158667,0,,ON,52,29,0,,,14.2,,2007,18.4
-79.395,43.62861111111111,27.3,M,84,,,,TORONTO CITY CENTRE,M,3.4,37,2007-06-21 00:00:00,21,,6,,,,,6158667.2007.6.21,,,6158667,0,,ON,65,30,0,,,15.4,,2007,21.4
-79.395,43.62861111111111,21.3,M,68,,,,TORONTO CITY CENTRE,M,0,32,2007-06-22 00:00:00,22,,6,,,,,6158667.2007.6.22,,,6158667,0.8,,ON,57,29,0.5,,,13,,2007,17.2
-79.395,43.62861111111111,19.4,M,86,,,,TORONTO CITY CENTRE,M,0,51,2007-06-23 00:00:00,23,,6,,,,,6158667.2007.6.23,,,6158667,2.6,,ON,0,0,0,,,11.4,,2007,15.4
-79.395,43.62861111111111,25.6,M,94,,,,TORONTO CITY CENTRE,M,1.2,47,2007-06-24 00:00:00,24,,6,,,,,6158667.2007.6.24,,,6158667,0,,ON,0,0,0.5,,,12.7,,2007,19.2
-79.395,43.62861111111111,27.9,M,90,,,,TORONTO CITY CENTRE,M,2.9,51,2007-06-25 00:00:00,25,,6,,,,,6158667.2007.6.25,,,6158667,0,,ON,0,0,,,M,13.8,,2007,20.9
-79.395,43.62861111111111,30.4,M,92,,,,TORONTO CITY CENTRE,M,5.2,53,2007-06-26 00:00:00,26,,6,,,,,6158667.2007.6.26,,,6158667,0,,ON,33,17,0.5,,,16,,2007,23.2
-79.395,43.62861111111111,28,M,92,,,,TORONTO CITY CENTRE,M,5.4,64,2007-06-27 00:00:00,27,,6,,,,,6158667.2007.6.27,,,6158667,0,,ON,37,21,0,,,18.8,,2007,23.4
-79.395,43.62861111111111,26.8,M,85,,,,TORONTO CITY CENTRE,M,3.4,43,2007-06-28 00:00:00,28,,6,,,,,6158667.2007.6.28,,,6158667,0,,ON,44,33,0.5,,,15.9,,2007,21.4
-79.395,43.62861111111111,22,M,69,,,,TORONTO CITY CENTRE,M,1.1,44,2007-06-29 00:00:00,29,,6,,,,,6158667.2007.6.29,,,6158667,0,,ON,0,0,0,,,16.1,,2007,19.1
-79.395,43.62861111111111,23.6,M,72,,,,TORONTO CITY CENTRE,M,0.9,36,2007-06-30 00:00:00,30,,6,,,,,6158667.2007.6.30,,,6158667,0,,ON,56,36,0.5,,,14.2,,2007,18.9
-79.395,43.62861111111111,20.8,M,70,,,,TORONTO CITY CENTRE,M,0,41,2007-07-01 00:00:00,1,,7,,,,,6158667.2007.7.1,,,6158667,1,,ON,48,34,0,,,13.1,,2007,17
-79.395,43.62861111111111,21.1,M,78,,,,TORONTO CITY CENTRE,M,0,44,2007-07-02 00:00:00,2,,7,,,,,6158667.2007.7.2,,,6158667,1.5,,ON,0,0,0,,,11.8,,2007,16.5
-79.395,43.62861111111111,22,M,81,,,,TORONTO CITY CENTRE,M,0,60,2007-07-03 00:00:00,3,,7,,,,,6158667.2007.7.3,,,6158667,1.3,,ON,0,0,0.5,,,11.4,,2007,16.7
-79.395,43.62861111111111,18.3,M,100,,,,TORONTO CITY CENTRE,M,0,78,2007-07-04 00:00:00,4,,7,,,,,6158667.2007.7.4,,,6158667,1.9,,ON,0,0,2.5,,,13.9,,2007,16.1
-79.395,43.62861111111111,23.6,M,100,,,,TORONTO CITY CENTRE,M,0.5,66,2007-07-05 00:00:00,5,,7,,,,,6158667.2007.7.5,,,6158667,0,,ON,0,0,0.5,,,13.4,,2007,18.5
-79.395,43.62861111111111,26.9,M,92,,,,TORONTO CITY CENTRE,M,2.9,44,2007-07-06 00:00:00,6,,7,,,,,6158667.2007.7.6,,,6158667,0,,ON,0,0,0,,,14.9,,2007,20.9
-79.395,43.62861111111111,30.2,M,88,,,,TORONTO CITY CENTRE,M,4.9,40,2007-07-07 00:00:00,7,,7,,,,,6158667.2007.7.7,,,6158667,0,,ON,48,27,0,,,15.5,,2007,22.9
-79.395,43.62861111111111,24.4,M,97,,,,TORONTO CITY CENTRE,M,2,74,2007-07-08 00:00:00,8,,7,,,,,6158667.2007.7.8,,,6158667,0,,ON,33,23,4,,,15.5,,2007,20
-79.395,43.62861111111111,26.8,M,95,,,,TORONTO CITY CENTRE,M,4.3,65,2007-07-09 00:00:00,9,,7,,,,,6158667.2007.7.9,,,6158667,0,,ON,48,21,0,,,17.7,,2007,22.3
-79.395,43.62861111111111,26.4,M,90,,,,TORONTO CITY CENTRE,M,4.3,64,2007-07-10 00:00:00,10,,7,,,,,6158667.2007.7.10,,,6158667,0,,ON,0,0,0.5,,,18.1,,2007,22.3
-79.395,43.62861111111111,25.7,M,93,,,,TORONTO CITY CENTRE,M,0.2,47,2007-07-11 00:00:00,11,,7,,,,,6158667.2007.7.11,,,6158667,0,,ON,54,30,0,,,10.6,,2007,18.2
-79.395,43.62861111111111,25.7,M,100,,,,TORONTO CITY CENTRE,M,0,36,2007-07-12 00:00:00,12,,7,,,,,6158667.2007.7.12,,,6158667,0.5,,ON,56,22,2.5,,,9.3,,2007,17.5
-79.395,43.62861111111111,23.6,M,100,,,,TORONTO CITY CENTRE,M,0,48,2007-07-13 00:00:00,13,,7,,,,,6158667.2007.7.13,,,6158667,0.7,,ON,35,30,0.5,,,10.9,,2007,17.3
-79.395,43.62861111111111,19.9,M,96,,,,TORONTO CITY CENTRE,M,0,66,2007-07-14 00:00:00,14,,7,,,,,6158667.2007.7.14,,,6158667,2.9,,ON,39,20,2,,,10.3,,2007,15.1
-79.395,43.62861111111111,21.9,M,96,,,,TORONTO CITY CENTRE,M,0,60,2007-07-15 00:00:00,15,,7,,,,,6158667.2007.7.15,,,6158667,1.5,,ON,33,30,0,,,11,,2007,16.5
-79.395,43.62861111111111,21.2,M,93,,,,TORONTO CITY CENTRE,M,0,59,2007-07-16 00:00:00,16,,7,,,,,6158667.2007.7.16,,,6158667,2,,ON,0,0,0,,,10.7,,2007,16
-79.395,43.62861111111111,22.4,M,100,,,,TORONTO CITY CENTRE,M,0,70,2007-07-17 00:00:00,17,,7,,,,,6158667.2007.7.17,,,6158667,0.4,,ON,0,0,0,,,12.8,,2007,17.6
-79.395,43.62861111111111,25.4,M,96,,,,TORONTO CITY CENTRE,M,2.3,66,2007-07-18 00:00:00,18,,7,,,,,6158667.2007.7.18,,,6158667,0,,ON,0,0,0,,,15.1,,2007,20.3
-79.395,43.62861111111111,24.4,M,100,,,,TORONTO CITY CENTRE,M,2.2,72,2007-07-19 00:00:00,19,,7,,,,,6158667.2007.7.19,,,6158667,0,,ON,44,32,32.5,,,15.9,,2007,20.2
-79.395,43.62861111111111,23.6,M,83,,,,TORONTO CITY CENTRE,M,1.1,43,2007-07-20 00:00:00,20,,7,,,,,6158667.2007.7.20,,,6158667,0,,ON,50,29,0.5,,,14.6,,2007,19.1
-79.395,43.62861111111111,25,M,79,,,,TORONTO CITY CENTRE,M,2,37,2007-07-21 00:00:00,21,,7,,,,,6158667.2007.7.21,,,6158667,0,,ON,33,1,0,,,14.9,,2007,20
-79.395,43.62861111111111,24,M,82,,,,TORONTO CITY CENTRE,M,1.2,58,2007-07-22 00:00:00,22,,7,,,,,6158667.2007.7.22,,,6158667,0,,ON,0,0,0,,,14.3,,2007,19.2
-79.395,43.62861111111111,23.7,M,89,,,,TORONTO CITY CENTRE,M,1.5,60,2007-07-23 00:00:00,23,,7,,,,,6158667.2007.7.23,,,6158667,0,,ON,0,0,0,,,15.3,,2007,19.5
-79.395,43.62861111111111,22.1,M,94,,,,TORONTO CITY CENTRE,M,1.4,64,2007-07-24 00:00:00,24,,7,,,,,6158667.2007.7.24,,,6158667,0,,ON,33,21,0.5,,,16.6,,2007,19.4
-79.395,43.62861111111111,22.3,M,90,,,,TORONTO CITY CENTRE,M,1.8,73,2007-07-25 00:00:00,25,,7,,,,,6158667.2007.7.25,,,6158667,0,,ON,0,0,0,,,17.2,,2007,19.8
-79.395,43.62861111111111,26.8,M,93,,,,TORONTO CITY CENTRE,M,4.2,61,2007-07-26 00:00:00,26,,7,,,,,6158667.2007.7.26,,,6158667,0,,ON,0,0,0,,,17.6,,2007,22.2
-79.395,43.62861111111111,22.3,M,95,,,,TORONTO CITY CENTRE,M,2.4,85,2007-07-27 00:00:00,27,,7,,,,,6158667.2007.7.27,,,6158667,0,,ON,0,0,0,,,18.4,,2007,20.4
-79.395,43.62861111111111,27.1,M,98,,,,TORONTO CITY CENTRE,M,4.8,50,2007-07-28 00:00:00,28,,7,,,,,6158667.2007.7.28,,,6158667,0,,ON,0,0,0,,,18.4,,2007,22.8
-79.395,43.62861111111111,24.3,M,83,,,,TORONTO CITY CENTRE,M,3.8,59,2007-07-29 00:00:00,29,,7,,,,,6158667.2007.7.29,,,6158667,0,,ON,0,0,0,,,19.2,,2007,21.8
-79.395,43.62861111111111,26.1,M,88,,,,TORONTO CITY CENTRE,M,3.7,54,2007-07-30 00:00:00,30,,7,,,,,6158667.2007.7.30,,,6158667,0,,ON,0,0,0,,,17.3,,2007,21.7
-79.395,43.62861111111111,30,M,79,,,,TORONTO CITY CENTRE,M,6.3,46,2007-07-31 00:00:00,31,,7,,,,,6158667.2007.7.31,,,6158667,0,,ON,0,0,0,,,18.5,,2007,24.3
-79.395,43.62861111111111,31.3,M,84,,,,TORONTO CITY CENTRE,M,8.1,44,2007-08-01 00:00:00,1,,8,,,,,6158667.2007.8.1,,,6158667,0,,ON,0,0,0,,,20.8,,2007,26.1
